Time,Frame,V (cm/s),Vx (cm/s),Vy (cm/s),X (cm),Y (cm)
18:21:47.387732,97.0,0.043171252422756524,0.0,0.043171252422756524,14.033679999999999,6.114166666666667
18:21:47.497757,98.0,0.040793691502902664,0.0,-0.040793691502902664,14.033679999999999,6.109719999999999
18:21:47.592734,99.0,0.011580441609769693,0.0,0.011580441609769693,14.033679999999999,6.110831666666666
18:21:47.701743,100.0,0.05052925602663293,0.0,0.05052925602663293,14.033679999999999,6.11639
18:21:47.811735,101.0,0.04243716530641683,0.010292524412353732,-0.04117009764945003,14.034791666666665,6.1119433333333335
18:21:47.906730,102.0,0.02315927267188231,0.0,0.02315927267188231,14.034791666666665,6.114166666666667
18:21:48.003732,103.0,0.08104670131510888,0.011461734418552411,0.08023214092979847,14.035903333333332,6.121948333333333
18:21:48.093730,104.0,0.08907126321734486,0.07411177077703533,0.04940784718469022,14.042573333333332,6.126395
18:21:48.189756,105.0,0.1188527275615232,0.011826288408170123,0.11826288408161047,14.043685,6.137511666666666
18:21:48.597737,107.0,0.06378214559832972,0.021797105807013863,0.059942040969292766,14.052578333333333,6.161968333333333
18:21:48.694733,108.0,0.24180491815173866,0.0694821319504426,0.23160710650148522,14.059248333333333,6.184201666666667
18:21:48.790730,109.0,0.24536931359849878,0.08105785696251365,0.23159387703573497,14.067029999999999,6.206434999999999
18:21:48.877756,110.0,0.1821914505714673,0.10106163338254706,0.15159245007383138,14.075923333333332,6.219774999999999
18:21:48.973730,111.0,0.25396503579477714,0.10421827996672482,0.2315961777038209,14.085928333333333,6.242008333333333
18:21:49.076757,112.0,0.2467836674319059,0.07482571052157468,0.23516651878208142,14.09371,6.266465
18:21:49.171732,113.0,0.20653462858121213,0.08278296901260268,0.18921821488598212,14.101491666666664,6.284251666666666
18:21:49.267737,114.0,0.27683507921580763,0.09460646794107513,0.26016778683791125,14.110384999999999,6.308708333333333
18:21:49.357728,115.0,0.31373311086176847,0.09561823697942157,0.2988069905607128,14.119278333333332,6.336499999999999
18:21:49.453758,116.0,0.2344977190765735,0.08106711811756895,0.22003932060481307,14.12706,6.357621666666666
18:21:49.565728,117.0,0.2661059892286319,0.0901352791757011,0.2503757754880994,14.137064999999998,6.385413333333333
18:21:49.661756,118.0,0.3259755133252133,0.11701838965073173,0.30424781309187054,14.148181666666666,6.414316666666666
18:21:49.758735,119.0,0.23358443251886385,0.11343862848615432,0.2041895312750875,14.159298333333332,6.434326666666666
18:21:49.853728,120.0,0.33656841008713567,0.10643227643369692,0.3192968293010807,14.169303333333332,6.464341666666667
18:21:50.234733,122.0,0.1447191570058057,0.03783182727567428,0.1396867468640264,14.183755,6.5177016666666665
18:21:50.330739,123.0,0.3328345316340516,0.05850919482534591,0.32765149102201296,14.189313333333331,6.548828333333333
18:21:50.421730,124.0,0.34601487703452377,0.07250018187238448,0.338334182071052,14.195983333333333,6.579955
18:21:50.518733,125.0,0.2361785800046347,0.04631843031293146,0.23159215156466714,14.200429999999999,6.602188333333333
18:21:50.613729,126.0,0.3504381508757621,0.04631520968155556,0.3473640726116864,14.204876666666665,6.635538333333333
18:21:50.710755,127.0,0.3355224127063294,0.04584490915332691,0.3323755913616396,14.209323333333332,6.667776666666667
18:21:50.798739,128.0,0.2731715001031818,0.05111369519977638,0.2683468997988369,14.213769999999998,6.691121666666666
18:21:50.910733,129.0,0.2961071096326792,0.06947873006007,0.28784045310598616,14.221551666666667,6.72336
18:21:51.005728,130.0,0.32596759527289926,0.0573020516980115,0.3208914895088293,14.22711,6.754486666666666
18:21:51.093735,131.0,0.2509592173665773,0.06386743921224466,0.24269626900658198,14.232668333333331,6.775608333333333
18:21:51.184757,132.0,0.35142554033971085,0.061777320115788674,0.34595299264837864,14.238226666666666,6.806735
18:21:51.294756,133.0,0.29585142457626734,0.04042436859338149,0.29307667230203305,14.242673333333332,6.838973333333333
18:21:51.390734,134.0,0.25856182012741125,0.05730275592261422,0.2521321260594791,14.248231666666666,6.86343
18:21:51.502731,135.0,0.2721066019964039,0.07074049846909276,0.2627504228852423,14.256013333333332,6.892333333333332
18:21:51.910735,137.0,0.1364986822281567,0.0298984450823074,0.13318398263936826,14.268241666666665,6.946805
18:21:52.021733,138.0,0.24552044869990342,0.05007493998383909,0.2403597119223952,14.2738,6.973484999999999
18:21:52.110732,139.0,0.35768416355206245,0.07494523684252398,0.34974443859846654,14.28047,7.0046116666666665
18:21:52.198757,140.0,0.25183488835616613,0.061078932053425225,0.24431572821366968,14.286028333333332,7.026844999999999
18:21:52.295733,141.0,0.2952173596922703,0.05789688760855287,0.2894844380427347,14.291586666666667,7.054636666666666
18:21:52.405732,142.0,0.29659527111634587,0.060091864058730904,0.29044400961721645,14.298256666666667,7.086874999999999
18:21:52.516737,143.0,0.23045435822662325,0.060636552890072234,0.22233402726360682,14.304926666666665,7.111331666666666
18:21:52.628733,144.0,0.25566449303975763,0.0808482114837848,0.24254463445137162,14.313819999999998,7.138011666666666
18:21:52.733734,145.0,0.3208542810259703,0.06292470153735064,0.3146235076867711,14.320489999999998,7.171361666666666
18:21:52.829737,146.0,0.2724148613916915,0.06876347612354208,0.2635933251401893,14.32716,7.19693
18:21:52.926942,147.0,0.32061582924062654,0.05838069914915129,0.31525577540548066,14.332718333333332,7.226944999999999
18:21:53.006746,148.0,0.43984312641057216,0.08357982947042145,0.43182911893053455,14.339388333333332,7.261406666666666
18:21:53.086172,149.0,0.3434376899410488,0.07004557788588198,0.3362187738522,14.344946666666665,7.288086666666666
18:21:53.164927,150.0,0.406259694072379,0.04180377764031422,0.4041031838562797,14.348281666666667,7.3203249999999995
18:21:53.469720,152.0,0.2104307604404203,0.02479247659595574,0.20896515988023592,14.356063333333331,7.385913333333333
18:21:53.574093,153.0,0.3301855409148938,0.0,0.3301855409148938,14.356063333333331,7.41704
18:21:53.655021,154.0,0.46661813067093344,0.0,0.46661813067093344,14.356063333333331,7.454836666666666
18:21:53.733737,155.0,0.39643845217027895,-0.028245070218903684,0.39543098306467567,14.353839999999998,7.485963333333333
18:21:53.811992,156.0,0.38343958406813045,0.0,0.38343958406813045,14.353839999999998,7.515978333333333
18:21:53.890910,157.0,0.43743936380857756,-0.014103611140506005,0.437211945356083,14.352728333333333,7.55044
18:21:53.969880,158.0,0.4543043592579559,-0.04113078409579689,0.4524386250536605,14.349393333333332,7.5871249999999995
18:21:54.062853,159.0,0.368591105161516,-0.03667618576161857,0.36676185761631075,14.346058333333334,7.620475
18:21:54.175725,160.0,0.27200865036643873,-0.018093746276281655,0.2714061941442403,14.343835,7.653824999999999
18:21:54.284785,161.0,0.40162586425014535,-0.033353212618334196,0.40023855141991554,14.340499999999999,7.693844999999999
18:21:54.375069,162.0,0.3362498249652342,-0.012445164368129721,0.33601943793923716,14.339388333333332,7.723859999999999
18:21:54.455180,163.0,0.4320458885717264,-0.04161647235931306,0.4300368810463809,14.336053333333332,7.7583216666666655
18:21:54.565715,164.0,0.2997123044545134,-0.07970219284956316,0.2889204490796835,14.32716,7.790559999999999
18:21:54.646882,165.0,0.270275460180139,-0.042152856316306594,0.2669680900032112,14.323825,7.811681666666666
18:21:54.949296,167.0,0.17063371155308896,-0.043965934393713775,0.16487225397643604,14.310485,7.861706666666666
18:21:55.032455,168.0,0.11682019849741931,-0.07009211909845955,0.09345615879792947,14.303814999999998,7.8706
18:21:55.137772,169.0,0.12664089505987333,-0.08339361294150925,0.09530698621888949,14.296033333333334,7.8794933333333335
18:21:55.221828,170.0,0.33480281706284987,-0.11755711738060265,0.3134856463482552,14.286028333333332,7.906173333333332
18:21:55.310756,171.0,0.23284455205885346,-0.13769580736123363,0.187767010038042,14.2738,7.922848333333333
18:21:55.390476,172.0,0.12303566775143175,-0.055023223349851325,0.11004644669971438,14.269353333333333,7.9317416666666665
18:21:55.483916,173.0,0.34231417697612604,-0.10824924746105898,0.32474774238315646,14.259348333333332,7.961756666666665
18:21:55.579941,174.0,0.20874812332269732,-0.11579262496874398,0.17368893745312583,14.248231666666666,7.9784316666666655
18:21:55.686941,175.0,0.15445396664067035,-0.11428667941239185,0.1038969812839934,14.236003333333333,7.989548333333333
18:21:55.781941,176.0,0.3140066856484328,-0.14042805889986865,0.2808561177997173,14.222663333333331,8.016228333333332
18:21:55.878921,177.0,0.2436492704971779,-0.16044416732618977,0.18336476265851237,14.207099999999999,8.034015
18:21:55.990920,178.0,0.18301856222770513,-0.13895805172678483,0.11910690148010974,14.191536666666666,8.047355
18:21:56.107918,179.0,0.2745951559056316,-0.1341681182678653,0.23958592547830987,14.175973333333332,8.075146666666665
18:21:56.250917,180.0,0.1413672967225839,-0.09200061719584461,0.10733405339515859,14.162633333333334,8.09071
18:21:56.686919,182.0,0.10080721304279547,-0.051111285915462504,0.0868891860562832,14.1404,8.128506666666667
18:21:56.798919,183.0,0.1687380098803466,-0.07940612229663017,0.14888647930619003,14.131506666666667,8.145181666666666
18:21:56.910918,184.0,0.14162997222859186,-0.10014751378210397,0.10014751378209542,14.120389999999999,8.156298333333332
18:21:57.006918,185.0,0.2894988170040148,-0.08105966876110973,0.27791886432385843,14.112608333333332,8.182978333333333
18:21:57.123913,186.0,0.1489593378807907,-0.047105078645394594,0.1413152359361677,14.10705,8.199653333333334
18:21:57.219941,187.0,0.13341613483975268,-0.03510410728985519,0.1287150600627658,14.103714999999998,8.211881666666665
18:21:57.315918,188.0,0.325944362173466,-0.05729796753660924,0.320868618205086,14.098156666666666,8.243008333333332
18:21:57.406914,189.0,0.26683175616645893,-0.07330432101288226,0.2565651235451087,14.091486666666666,8.266353333333333
18:21:57.517916,190.0,0.1678792666246566,-0.050074187100142574,0.16023739872043746,14.085928333333333,8.284139999999999
18:21:57.631922,191.0,0.3436234486894546,-0.07870328574030372,0.3344889643963076,14.077035,8.321936666666666
18:21:57.729916,192.0,0.2996216634492542,-0.06737277943947471,0.2919487109043266,14.070364999999999,8.35084
18:21:57.824941,193.0,0.2247750216835982,-0.04630601034502472,0.21995354913887727,14.065918333333332,8.371961666666666
18:21:57.935914,194.0,0.31597720130831636,-0.04043602511206903,0.3133791946185522,14.061471666666666,8.406423333333333
18:21:58.046917,195.0,0.3167017280902956,-0.10014987996766112,0.3004496399030004,14.050355,8.439773333333333
18:21:58.406915,197.0,0.17933360248443056,-0.04926672954442488,0.17243355340547922,14.032568333333332,8.502026666666666
18:21:58.510941,198.0,0.32702261776520264,-0.06413441189887968,0.32067205949441663,14.025898333333332,8.535376666666666
18:21:58.604941,199.0,0.24693764637909654,-0.07095701055375775,0.236523368512546,14.019228333333333,8.55761
18:21:58.702923,200.0,0.41653200252792905,-0.05730162917155823,0.41257173003516845,14.01367,8.59763
18:21:58.810940,201.0,0.32329601572949973,-0.051479213046881175,0.3191711208907265,14.008111666666666,8.632091666666666
18:21:58.907915,202.0,0.23384379383553078,-0.056715450698772395,0.22686180279507023,14.002553333333333,8.654325
18:21:59.013917,203.0,0.37428465924912163,-0.01068948524198146,0.37413198346905946,14.001441666666665,8.693233333333334
18:21:59.110917,204.0,0.40105343279280214,-0.0567175203891759,0.3970226427243087,13.995883333333333,8.732141666666665
18:21:59.205922,205.0,0.27034410283405735,-0.046321076166654505,0.26634618795829307,13.991436666666667,8.75771
18:21:59.296941,206.0,0.47610199174234097,-0.03747041006354854,0.47462519413816795,13.988101666666665,8.799953333333333
18:21:59.383938,207.0,0.44287192596805974,-0.025265750611863782,0.44215063570764845,13.985878333333332,8.838861666666666
18:21:59.469940,208.0,0.31262964638999796,-0.03877693521471233,0.3102154817176105,13.982543333333332,8.865541666666665
18:21:59.558924,209.0,0.4753113997009834,-0.02498181253822897,0.4746544382263931,13.980319999999999,8.907785
18:21:59.654915,210.0,0.40128298021896475,-0.011460551184511118,0.40111929145824093,13.979208333333332,8.946693333333332
18:22:00.045914,212.0,0.17424891443146798,0.011401671483927955,0.17387549012991346,13.983654999999999,9.014505
18:22:00.139916,213.0,0.4401468388593755,0.04730779342246394,0.4375970891578217,13.988101666666665,9.055636666666667
18:22:00.227914,214.0,0.40144771081027997,0.03747141383024602,0.39969508085586525,13.991436666666667,9.09121
18:22:00.319915,215.0,0.40972671184803433,0.07329414239117202,0.4031177831514566,13.998106666666667,9.127894999999999
18:22:00.407915,216.0,0.4575884040620953,0.05053218577472833,0.45478967197257647,14.002553333333333,9.167914999999999
18:22:00.501916,217.0,0.4210723023229929,0.047811324560973534,0.418349089908549,14.007,9.206823333333332
18:22:00.593920,218.0,0.41494015159264497,0.08367389347211728,0.4064160540073976,14.014781666666666,9.24462
18:22:00.688918,219.0,0.49004110669942097,0.07095755047379018,0.4848765949042631,14.021451666666666,9.290198333333333
18:22:00.789913,220.0,0.3347658906017666,0.055035173399312534,0.33021104039583765,14.02701,9.323548333333333
18:22:00.877940,221.0,0.3922129564027567,0.062453025586610096,0.3872087586370806,14.032568333333332,9.35801
18:22:00.974916,222.0,0.4506020578241323,0.05730050246481226,0.44694391922546917,14.038126666666665,9.401364999999998
18:22:01.078923,223.0,0.24373150535311477,0.06413000139831242,0.23514333846049706,14.044796666666665,9.425821666666666
18:22:01.173916,224.0,0.3298874574571121,0.08278926847911358,0.3193300355622866,14.052578333333333,9.455836666666666
18:22:01.270917,225.0,0.4364103025162662,0.06806367387056911,0.4310699345136237,14.059248333333333,9.49808
18:22:02.325916,227.0,0.06007082280341166,0.01580567905983128,0.057954156552714096,14.075923333333332,9.559221666666666
18:22:02.438918,228.0,0.3992613003271562,0.048332327296982475,0.3963250838352134,14.081481666666667,9.6048
18:22:02.545915,229.0,0.3811808649065857,0.05243843074626456,0.37755670137318714,14.087039999999998,9.64482
18:22:02.669918,230.0,0.3005545688401068,0.07289519021117183,0.2915807608446407,14.095933333333333,9.680393333333333
18:22:02.798917,231.0,0.34044571448182737,0.06841057258014333,0.33350154132822063,14.104826666666666,9.723748333333333
18:22:02.916918,232.0,0.3867139013039747,0.018841688828003907,0.38625462097410423,14.10705,9.769326666666666
